"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"590","Derwent Graphic Soft Graphite Drawing Pencils, Ideal For Illustrating & Shading, Set Of 12, Professional Quality, 34215","Derwent sketch pencils","G. Patterson","I took up drawing about 2 years ago and have taught myself by watching self help videos on YouTube and up until recently I've been using cheap pencils and getting varried results sometimes struggling with my shading until I bought these now I wouldn't profess to be an artist but the results are far better much smoother when shading I'm very impressed I would definitely recommend to buy these","Reviewed in the United Kingdom on 10 February 2024","5.0 out of 5 stars","Verified Purchase"
"591","Derwent Graphic Soft Graphite Drawing Pencils, Ideal For Illustrating & Shading, Set Of 12, Professional Quality, 34215","Good Drawing Pencil Set","Angie Tinker","This set offers a good range of drawing pencils.  It’s great for sketching","Reviewed in the United States on 19 March 2023","4.7 out of 5 stars","Verified Purchase"
"592","Derwent Graphic Soft Graphite Drawing Pencils, Ideal For Illustrating & Shading, Set Of 12, Professional Quality, 34215","excellent quality","Susan Gunn","Used for fine art drawings","Reviewed in the United States on 19 June 2023","5.0 out of 5 stars","Verified Purchase"
"593","Derwent Graphic Soft Graphite Drawing Pencils, Ideal For Illustrating & Shading, Set Of 12, Professional Quality, 34215","the best pencils","Cheryl linder","absolutely amazing product","Reviewed in Canada on 16 November 2021","5.0 out of 5 stars","Verified Purchase"
"594","Derwent Graphic Soft Graphite Drawing Pencils, Ideal For Illustrating & Shading, Set Of 12, Professional Quality, 34215","Todo perfecto","Miguel Angel","Producto original, igual que el descrito.Lllegó en el plazo convenido, bien embalado y en perfectas condiciones. Muy buena relación calidad precio.","Reviewed in Spain on 6 March 2021","5.0 out of 5 stars","Verified Purchase"
"595","Derwent Graphic Soft Graphite Drawing Pencils, Ideal For Illustrating & Shading, Set Of 12, Professional Quality, 34215","Derwent graphite pencil set","Miguel Angel","I bought this pencil set for my grandson, I use a lot of Derwent products, I am very happy with the quality.","Reviewed in the United Kingdom on 13 January 2020","5.0 out of 5 stars","Verified Purchase"
"596","Derwent Graphic Soft Graphite Drawing Pencils, Ideal For Illustrating & Shading, Set Of 12, Professional Quality, 34215","Great pencils","Linda Seward","These are my favorite, thus far, of the different brands I've tried. They give a wide range of shade values, sharpen very well, hold point without breaking (within reason) and just overall good quality.","Reviewed in the United States on 23 January 2023","5.0 out of 5 stars","Verified Purchase"
"597","Derwent Graphic Soft Graphite Drawing Pencils, Ideal For Illustrating & Shading, Set Of 12, Professional Quality, 34215","Desde hace mucho queria este set en mis manos","Freebird","hace tiempo que compre el set portatil de esta marca de lapices en otro lugar y me gusto bastante el resultado que me anime a comprar esta version de 12 y sus resultados sigue siendo buenos igual que la version portatil :D","Reviewed in Mexico on 11 January 2020","5.0 out of 5 stars","Verified Purchase"
"598","Derwent Graphic Soft Graphite Drawing Pencils, Ideal For Illustrating & Shading, Set Of 12, Professional Quality, 34215","Good value","Linden","They are pencils","Reviewed in the United Kingdom on 2 December 2023","5.0 out of 5 stars","Verified Purchase"
"599","Derwent Graphic Soft Graphite Drawing Pencils, Ideal For Illustrating & Shading, Set Of 12, Professional Quality, 34215","Bonne qualité","Raymond Hurd","Très bon crayons pour commencer à dessiner en tant que débutant sans se ruiner, la qualité est là","Reviewed in France on 26 November 2020","5.0 out of 5 stars","Verified Purchase"
"600","Derwent Graphic Soft Graphite Drawing Pencils, Ideal For Illustrating & Shading, Set Of 12, Professional Quality, 34215","ich kenne diese Stifte bereits von früher","Yona","ich habe mir die ersten Stifte dieses Herstellers im Jahr 1988 gekauft, und bis ich die neuen nun bekam, haben sie mir zu guten Zeichnungen verholfen !!!!!!Ich bin von diesen Bleistoften begeistert !!!!!!!!!!!!!!!!!!!!!!!!!!!!Nun können neue inspirationen und einfälle kommen !!!!!!!!!!!!!! :-)))))","Reviewed in Germany on 23 January 2013","5.0 out of 5 stars","Verified Purchase"
"601","Faber-Castell - Castell 9000 Art Set Pencil (Pack of 6), Green","Buone matite","Alessio Beltrame","La custodia in latta oltre a proteggere è esteticamente piacevole. Ottime a chi si approccia al disegno e lo vuole fare con un prodotto di qualità ad un prezzo buono. Le uso da 3 anni e nonostante qualche caduta della confezione nessuna ha mai subito rottura della mina.","Reviewed in Italy on 24 November 2023","4.8 out of 5 stars","Verified Purchase"
"602","Faber-Castell - Castell 9000 Art Set Pencil (Pack of 6), Green","Zeer mooi setje.","Veurwadist","Toch kleiner dan ik verwachte en 3 maal zo duur als van een merkloze set die even goed is. Achteraf ontdekt.","Reviewed in Belgium on 24 February 2023","5.0 out of 5 stars","Verified Purchase"
"603","Faber-Castell - Castell 9000 Art Set Pencil (Pack of 6), Green","Qualité pas du tout au rdv","Rav","Ce n'est pas du tout digne de qualité Faber Castell.J'aime bien utiliser les produits Faber Castell mais ceux-ci sont les plus mauvais que j'ai eu de tous. Ils sont très léger. On a pas du tout la sensation d'utiliser un vrai produit de Faber...On dirait des crayons chez Dollarama mais 10 ou 20 fois plus cher","Reviewed in Canada on 4 January 2024","4.0 out of 5 stars","Verified Purchase"
"604","Faber-Castell - Castell 9000 Art Set Pencil (Pack of 6), Green","Excelente 👌","Buen producto y llego antes de lo esperado","Mejor lapiz para dibujo no puede haber, exente calidad y textura.","Reviewed in Mexico on 19 August 2023","1.0 out of 5 stars","Verified Purchase"
"605","Faber-Castell - Castell 9000 Art Set Pencil (Pack of 6), Green","Excelente","DAFEMM","El paquete llegó bien, entero.La calidad de los lápices no son menos de lo que esperaba, vale la pena la inversión para producir excelentes ilustraciones.","Reviewed in Mexico on 28 September 2020","5.0 out of 5 stars","Verified Purchase"
"606","Faber-Castell - Castell 9000 Art Set Pencil (Pack of 6), Green","My Kid love shading with these","Balaji S.","This is an amazing shading set of pencils. My kid recently started art classes and I purchased this from Amazon. Surprisingly I got same day delivery even in a Tier 2 Indian city. The pencils are already sharpened so they can be used from the moment the box is opened. There are 6 pencils and the case is made of metal. Overall good value for money","Reviewed in India on 19 July 2023","5.0 out of 5 stars","Verified Purchase"
"607","Faber-Castell - Castell 9000 Art Set Pencil (Pack of 6), Green","アートの方を持っているので","しぉ","5B6Bの入ってるこちらも買いました。少ない本数を使う時にこちらのケースに使いたい硬度の鉛筆を入れ替えて使う予定です。ステッドラーとユニの中間くらいの描き心地で好みです。","Reviewed in Japan on 31 July 2023","5.0 out of 5 stars","Verified Purchase"
"608","Faber-Castell - Castell 9000 Art Set Pencil (Pack of 6), Green","個人の好みですが","しぉ","ステッドラーのようにカリカリすることもなくユニのように滑りすぎる感じもなく、ちょうどいいのがカステルで。5H〜5Bセットのこちらを買いました。今のところ満足ですが5B以上の6、8Bを別途購入予定です。ケース入りなので分かりやすいのもいいです","Reviewed in Japan on 26 July 2023","5.0 out of 5 stars","Verified Purchase"
"609","Faber-Castell - Castell 9000 Art Set Pencil (Pack of 6), Green","Top","Ahmad","Für den Kunstunterricht brauchte mein Sohn die Bleistifte. Sie sind stabil und machen ihren Job ganz gut.Die Box gibt im Ranzen zwischen die Bücher einen guten Schutz für die Stifte.Preisleistungverhältnis finde ich gut.Ich kann weiter empfehlen.","Reviewed in Germany on 17 November 2023","5.0 out of 5 stars","Verified Purchase"
"610","Faber-Castell - Castell 9000 Art Set Pencil (Pack of 6), Green","Ottimi","Charo","Ho regalato questa confezione aia figlia che fa il liceo artistico,sono perfette per creare sfumature e la confezione molto pratica e carina","Reviewed in Italy on 25 December 2022","5.0 out of 5 stars","Verified Purchase"
"611","Faber-Castell - Castell 9000 Art Set Pencil (Pack of 6), Green","Good","Rebekka","Love them for sketching","Reviewed in Sweden on 20 August 2022","4.8 out of 5 stars","Verified Purchase"
"612","Faber-Castell - Castell 9000 Art Set Pencil (Pack of 6), Green","Drawing ability","Brandon/Tris Stripling","I think there really beautiful pencils they are really smooth to draw with ❤️","Reviewed in the United States on 28 January 2024","5.0 out of 5 stars","Verified Purchase"
"613","Faber-Castell - Castell 9000 Art Set Pencil (Pack of 6), Green","Je recommande","Brandon/Tris Stripling","Pour faire du dessin, reproduire la photo de mon chien et je suis satisfaite","Reviewed in Canada on 7 December 2020","5.0 out of 5 stars","Verified Purchase"
"614","Faber-Castell - Castell 9000 Art Set Pencil (Pack of 6), Green","Fabre-Castell da sempre","Linda Gougeon","Con queste matite puoi fare capolavori!","Reviewed in Italy on 11 November 2023","5.0 out of 5 stars","Verified Purchase"
"615","Faber-Castell - Castell 9000 Art Set Pencil (Pack of 6), Green","Good quality","elena.fornara","It’s a fact of life (and art) that if you want to do a decent drawing you need decent pencils (and decent paper). I’m just an amateur “hobby” artist who draws for pleasure but I’ve been doing it long enough to keep away from poor quality. The best pencils I’ve used are certainly the Blackwing range but their shading values are limited and if you want the full scope of hard and soft pencils you have to look elsewhere. I’ve used Derwent (they’re OK) and Tombow Mono (very good) but I was given this set of Faber-Castell 9000 and I thought I’d try them out for one detailed drawing. They are really good. I wanted a set that didn’t just concentrate on the B grades and this range goes from 5H to 5B which gives plenty of scope for light and dark shading. I found them nice to use, easy to blend and not scratchy (like cheaper options). Sharpening them with a scalpel was easy (no breakages) and I kept them pointed with some sandpaper. They really are nice drawing pencils. Most artists have their favourites (I like Mitsubishi Hi-Uni for the full range) and there will be Faber-Castell fans who wouldn’t draw with anything else. I’d certainly be happy to use these again.I see they’ve gone up in price. When I purchased this set from Amazon in March 2020 they cost £9.99 with free postage through the Prime system. That made them just 83p a pencil which was a bargain but I see the price has rocketed. Nevertheless they’re worth considering as an addition to your drawing tools.","Reviewed in the United Kingdom on 11 April 2020","5.0 out of 5 stars","Verified Purchase"
