"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"577","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","excelentes lpices","crafty things","la calidad del material el embalaje del producto y el tiempo de entrega fueron adecuados el problema es se tuvo que pagar un monto por envo fuera de eso el producto es genial",2021-03-08,5,"verified purchase"
"578","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215"," nice one ","vctor galicia","pencils work great but the tin is a little annoying maybe its just my one but its always getting stuck whenever i try to open it im still giving five stars though because the actual pencils are fab and i could just move the pencils into a pencil case however im terrible for losing them for some reason so im not gonna risk it great product",2015-12-07,4,"verified purchase"
"579","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","great brand highly recommend","rebekah","gave these as a gift my husband loved them very easy to use for beginnersnovice artist pencils make clearclean lines they dont smear easily and the eraser that comes with it works great",2017-08-14,4,"verified purchase"
"580","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","buona qualit","tilly","usate per corso di disegno su consiglio dellinsegnante vanno bene",2022-12-11,5,"verified purchase"
"581","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","bleistifte","rahel mode","derwent produkt  gute qualittkeine beanstandungen",2020-10-19,4,"verified purchase"
"582","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","great quality great condition","kim huliganga","this product only took a day to deliver i also live in canada so that might be different for others the graphite is pretty resistant to breaking lays down graphite smoothly and is pretty dark its not the darkest or smoothest ive drawn with but it is super affordable the overall quality of the pencils are still very good artist quality theyre great for quick sketches but excel in detailed sketches",2019-07-29,5,"verified purchase"
"583","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","excelente calidad y gran variedad de durezas","carbor undium","fue un regalo para un artista y quedo muy complacido con la calidad de estos lpices  a mi me agrado bastante el olor que despiden pues me record a la escuela  viene en estuche metlico",2022-12-15,5,"verified purchase"
"584","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","great quality","karen","exactly what i needed and great quality very smooth to draw with my only issue was the delivery they were posted before i got to the door no knock and that worried me as it can break the leads through the pencil",2023-10-28,5,"verified purchase"
"585","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","no benefit for the amount of the product","farvez","good product",2023-10-05,5,"verified purchase"
"586","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","tolles set","elfenstaubfngerin","bin total zufrieden weil man diese auswahl an stiften so eher selten findet die minen brechen nicht und haben eine gute satte farbe also nicht farbig ich meine den graphitton zum skizzieren und auch zum aktzeichnen echt toll geeignet",2014-05-08,3,"verified purchase"
"587","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","derwent una certezza","mario","matite molto buone",2022-11-27,5,"verified purchase"
"588","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","excelentes","guadalupe martinez alvarado","lleg en el tiempo exacto aunque el paquete presentaba detalles de que fue abierto  aunque los lpices venan protegidos con un empaque mas razn por la cual siento que no pudieron sacar ninguno no los devolv porque estaban completos fuera de este detalle son de excelente calidad",2020-10-14,5,"verified purchase"
"589","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","excellent","jackieirvine","bought for my son  he was well happygood buy  worth the money",2021-10-13,5,"verified purchase"
"590","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","derwent sketch pencils","g patterson","i took up drawing about  years ago and have taught myself by watching self help videos on youtube and up until recently ive been using cheap pencils and getting varried results sometimes struggling with my shading until i bought these now i wouldnt profess to be an artist but the results are far better much smoother when shading im very impressed i would definitely recommend to buy these",2024-02-10,5,"verified purchase"
"591","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","good drawing pencil set","angie tinker","this set offers a good range of drawing pencils  its great for sketching",2023-03-19,4,"verified purchase"
"592","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","excellent quality","susan gunn","used for fine art drawings",2023-06-19,5,"verified purchase"
"593","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","the best pencils","cheryl linder","absolutely amazing product",2021-11-16,5,"verified purchase"
"594","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","todo perfecto","miguel angel","producto original igual que el descritollleg en el plazo convenido bien embalado y en perfectas condiciones muy buena relacin calidad precio",2021-03-06,5,"verified purchase"
"595","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","derwent graphite pencil set","miguel angel","i bought this pencil set for my grandson i use a lot of derwent products i am very happy with the quality",2020-01-13,5,"verified purchase"
"596","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","great pencils","linda seward","these are my favorite thus far of the different brands ive tried they give a wide range of shade values sharpen very well hold point without breaking within reason and just overall good quality",2023-01-23,5,"verified purchase"
"597","derwent graphic soft graphite drawing pencils, ideal for illustrating & shading, set of 12, professional quality, 34215","desde hace mucho queria este set en mis manos","freebird","hace tiempo que compre el set portatil de esta marca de lapices en otro lugar y me gusto bastante el resultado que me anime a comprar esta version de  y sus resultados sigue siendo buenos igual que la version portatil d",2020-01-11,5,"verified purchase"
